Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin,Discount Effectiveness,Sales per Unit,Year,Month,Discount Level,Discount Effectiveness Level
2102,EMEA-2020-140116,2020-03-10,20200310,Leonard Parsons,Russia,Moscow,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,HWFTWOE1N5,83.168,4.0,0.2,9.3564,0.1125,46.782000000000004,20.792,2020,3,Low,High
2103,AMER-2020-123295,2020-07-18,20200718,Alexander Pullman,Chile,Santiago,AMER,LATAM,Ford Motor,1009,Manufacturing,Enterprise,FinanceHub,P19XEIA2K3,259.136,4.0,0.2,-25.9136,-0.09999999999999999,-129.56799999999998,64.784,2020,7,Low,Low
2104,EMEA-2023-167101,2023-03-25,20230325,Peter Ellison,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,Strategic,Support,EEL0I7KSVN,221.92,4.0,0.0,70.816875,0.319109927000721,0.0,55.48,2023,3,Low,Low
2105,EMEA-2023-167101,2023-03-25,20230325,Peter Ellison,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,Strategic,Data Smasher,1B2YBR1N0K,26.0,2.0,0.0,11.7,0.44999999999999996,0.0,13.0,2023,3,Low,Low
2106,EMEA-2020-167633,2020-09-30,20200930,Sonia Miller,Germany,Dresden,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,Support,QSXYHCWU7Y,15.552,3.0,0.2,5.4432,0.35000000000000003,27.215999999999998,5.184,2020,9,Low,High
2107,APJ-2020-152723,2020-09-26,20200926,Ruth Vaughan,Japan,Sapporo,APJ,JAPN,Ford Motor,1009,Manufacturing,Strategic,ContactMatcher,S9Y8YK7G3A,0.876,1.0,0.5,-1.4016,-1.5999999999999999,-2.8032,0.876,2020,9,High,Low
2108,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Support,YL5I9NFE5H,19.98,1.0,0.0,9.3906,0.47,0.0,19.98,2021,10,Low,Low
2109,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,ContactMatcher,V49SV6A6WY,398.352,3.0,0.2,70.816875,0.17777461892999158,354.08437499999997,132.784,2021,10,Low,High
2110,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,ChatBot Plugin,9U1FIX2YH4,5.04,3.0,0.0,1.26,0.25,0.0,1.68,2021,10,Low,Low
2111,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Storage,GHEUYNPFQF,17.45,5.0,0.0,8.027,0.45999999999999996,0.0,3.4899999999999998,2021,10,Low,Low
2112,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,FinanceHub,HUX9LNDL7K,323.136,4.0,0.2,20.196,0.0625,100.98,80.784,2021,10,Low,High
2113,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Support,VX5M0DB3E3,29.7,3.0,0.0,8.019,0.27,0.0,9.9,2021,10,Low,Low
2114,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Site Analytics,4EO5PCGA84,498.93,4.0,0.2,70.816875,0.14193749624195778,354.08437499999997,124.7325,2021,10,Low,High
2115,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Marketing Suite - Gold,IFPP78XUEF,46.84,2.0,0.0,12.6468,0.27,0.0,23.42,2021,10,Low,Low
2116,AMER-2021-164882,2021-10-31,20211031,Dylan Dowd,United States,Providence,AMER,NAMER,Comcast,1022,Communications,SMB,Marketing Suite,5T9WK02HW6,425.833,1.0,0.15,20.0392,0.047058823529411764,133.59466666666668,425.833,2021,10,Low,High
2117,EMEA-2021-159786,2021-10-12,20211012,Molly Scott,United Kingdom,Liverpool,EMEA,UKIR,American Express,1005,Finance,SMB,ContactMatcher,FHXUFCBEE8,209.67,1.0,0.4,-13.978,-0.06666666666666667,-34.945,209.67,2021,10,High,Low
2118,AMER-2022-130267,2022-09-20,20220920,Connor Nolan,United States,Burlington,AMER,NAMER,Allianz,1080,Finance,SMB,Support,MF8EJJ5DXH,159.88,7.0,0.0,70.816875,0.44293767200400297,0.0,22.84,2022,9,Low,Low
2119,AMER-2023-155460,2023-04-14,20230414,Connor McDonald,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,Strategic,Support,9IW8GKMPPY,5.28,1.0,0.0,2.376,0.44999999999999996,0.0,5.28,2023,4,Low,Low
2120,AMER-2023-155460,2023-04-14,20230414,Connor McDonald,Canada,Toronto,AMER,NAMER,Chevron,1017,Energy,Strategic,ContactMatcher,CAR4Y072J6,498.93,5.0,0.2,70.816875,0.14193749624195778,354.08437499999997,99.786,2023,4,Low,High
2121,EMEA-2023-168690,2023-01-08,20230108,Adam Davidson,Germany,Munich,EMEA,EU-WEST,Amazon,1004,Tech,SMB,ContactMatcher,QW8WF6CAXG,2.808,3.0,0.5,-1.9656,-0.7000000000000001,-3.9312,0.9359999999999999,2023,1,High,Low
2122,AMER-2023-158246,2023-11-10,20231110,Gabrielle Ogden,United States,Sacramento,AMER,NAMER,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,65AOKJAH3H,215.976,3.0,0.2,-2.6997,-0.0125,-13.4985,71.992,2023,11,Low,Low
2123,AMER-2023-167381,2023-09-23,20230923,Leah MacLeod,Brazil,Manaus,AMER,LATAM,Lukoil,1044,Energy,Enterprise,Marketing Suite,0GBEPYY7VU,241.96,2.0,0.0,41.1332,0.17,0.0,120.98,2023,9,Low,Low
2124,AMER-2023-167381,2023-09-23,20230923,Leah MacLeod,Brazil,Manaus,AMER,LATAM,Lukoil,1044,Energy,Enterprise,FinanceHub,DBMSG9TU09,27.72,9.0,0.0,13.3056,0.48000000000000004,0.0,3.08,2023,9,Low,Low
2125,EMEA-2023-144862,2023-12-02,20231202,Leah MacLeod,France,Paris,EMEA,EU-WEST,Lukoil,1044,Energy,Enterprise,SaaS Connector Pack - Gold,PH20J28NLA,104.68,5.0,0.2,35.3295,0.3375,176.6475,20.936,2023,12,Low,High
2126,EMEA-2023-144862,2023-12-02,20231202,Leah MacLeod,France,Paris,EMEA,EU-WEST,Lukoil,1044,Energy,Enterprise,Site Analytics,XU4Q9S9AEW,62.958,7.0,0.4,9.4437,0.15,23.60925,8.994,2023,12,High,High
2127,EMEA-2020-126032,2020-06-23,20200623,Pippa Kerr,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,Data Smasher,KXSBHIRV7V,86.376,3.0,0.2,1.0797,0.0125,5.3985,28.792,2020,6,Low,High
2128,EMEA-2021-134859,2021-10-04,20211004,Warren McGrath,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,SaaS Connector Pack,IL7G3HW85Q,64.944,3.0,0.2,6.4944,0.09999999999999999,32.471999999999994,21.648,2021,10,Low,High
2129,EMEA-2021-134859,2021-10-04,20211004,Warren McGrath,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,Support,FT7TRRD8I4,20.736,4.0,0.2,7.2576,0.35,36.288,5.184,2021,10,Low,High
2130,EMEA-2020-114188,2020-05-20,20200520,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,OneView,TT2UB8E21Y,33.28,4.0,0.0,9.3184,0.28,0.0,8.32,2020,5,Low,Low
2131,EMEA-2020-114188,2020-05-20,20200520,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,ChatBot Plugin,0B490DC766,38.52,9.0,0.0,11.9412,0.31,0.0,4.28,2020,5,Low,Low
2132,EMEA-2020-114188,2020-05-20,20200520,Gordon Bower,Greece,Athens,EMEA,EU-EAST,Verizon Communications,1094,Communications,Strategic,SaaS Connector Pack,7NKCA0I493,139.86,7.0,0.0,60.1398,0.42999999999999994,0.0,19.98,2020,5,Low,Low
2133,EMEA-2021-156524,2021-11-20,20211120,Deirdre James,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,SMB,Support,SWZYXPA9MI,19.65,3.0,0.0,9.039,0.46,0.0,6.55,2021,11,Low,Low
2134,EMEA-2021-122210,2021-11-30,20211130,Leonard Kelly,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,ContactMatcher,GBFD3M3TTT,152.991,3.0,0.5,-39.724125,-0.2596500774555366,-79.44825,50.99700000000001,2021,11,High,Low
2135,EMEA-2021-122210,2021-11-30,20211130,Leonard Kelly,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Storage,Z23W5UPEE0,10.584,7.0,0.2,-2.3814,-0.22500000000000003,-11.907,1.512,2021,11,Low,Low
2136,EMEA-2021-122210,2021-11-30,20211130,Leonard Kelly,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Site Analytics,B5HR7R40BC,94.92,4.0,0.4,15.82,0.16666666666666666,39.55,23.73,2021,11,High,High
2137,APJ-2021-156377,2021-12-31,20211231,Sue Miller,Japan,Saitama,APJ,JAPN,Cisco Systems,1019,Tech,SMB,SaaS Connector Pack,5X3GDDS2JH,14.76,5.0,0.5,-11.439,-0.775,-22.878,2.952,2021,12,High,Low
2138,APJ-2021-156377,2021-12-31,20211231,Sue Miller,Japan,Saitama,APJ,JAPN,Cisco Systems,1019,Tech,SMB,ContactMatcher,9G8495XRYJ,3.656,4.0,0.5,-5.8496,-1.5999999999999999,-11.6992,0.914,2021,12,High,Low
2139,EMEA-2023-157896,2023-11-17,20231117,Caroline Greene,United Kingdom,London,EMEA,UKIR,Daimler,1052,Transportation,SMB,Support,467N74XWGE,146.82,3.0,0.0,70.816875,0.48233806702084187,0.0,48.94,2023,11,Low,Low
2140,EMEA-2020-159520,2020-06-06,20200606,Emily Fisher,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,ContactMatcher,CYO9ZQS0Z7,149.544,9.0,0.2,50.4711,0.33749999999999997,252.35549999999998,16.616,2020,6,Low,High
2141,EMEA-2020-159520,2020-06-06,20200606,Emily Fisher,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,Support,OK4LC0M5RP,17.14,2.0,0.0,4.4564,0.26,0.0,8.57,2020,6,Low,Low
2142,EMEA-2020-159520,2020-06-06,20200606,Emily Fisher,United Kingdom,Leeds,EMEA,UKIR,Costco Wholesale,1025,Retail,Strategic,ContactMatcher,G538MY98PE,498.93,3.0,0.4,-39.724125,-0.0796186338764957,-99.3103125,166.31,2020,6,High,Low
2143,EMEA-2022-155481,2022-09-02,20220902,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,BDBN5XQDCN,30.48,6.0,0.2,9.906,0.325,49.53,5.08,2022,9,Low,High
2144,EMEA-2022-155481,2022-09-02,20220902,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Site Analytics,3W77SMCO1Y,23.988,2.0,0.4,-4.7976,-0.2,-11.994,11.994,2022,9,High,Low
2145,EMEA-2022-155481,2022-09-02,20220902,Phil Dowd,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Storage,54HP6M64E6,16.688,7.0,0.2,5.4236,0.32500000000000007,27.118000000000002,2.384,2022,9,Low,High
2146,EMEA-2022-152051,2022-06-26,20220626,Victor Walsh,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,FinanceHub,SDMN5QYXN5,422.058,3.0,0.3,-18.0882,-0.04285714285714286,-60.294000000000004,140.686,2022,6,High,Low
2147,EMEA-2022-152051,2022-06-26,20220626,Victor Walsh,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,ContactMatcher,JWLKX8XL3O,38.088,4.0,0.5,-27.9312,-0.7333333333333333,-55.8624,9.522,2022,6,High,Low
2148,EMEA-2022-152051,2022-06-26,20220626,Victor Walsh,France,Nantes,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,ZV3EURRSKL,254.352,6.0,0.2,-39.724125,-0.1561777575957728,-198.620625,42.392,2022,6,Low,Low
2149,AMER-2020-141607,2020-12-12,20201212,Leonard Kelly,United States,Columbus,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,SaaS Connector Pack,W5U8IY01WW,43.31,1.0,0.0,4.331,0.1,0.0,43.31,2020,12,Low,Low
2150,EMEA-2023-102771,2023-04-01,20230401,Colin Glover,United Kingdom,London,EMEA,UKIR,Verizon Communications,1094,Communications,SMB,Site Analytics,IXOWT3CNE1,84.95,5.0,0.0,22.087,0.26,0.0,16.990000000000002,2023,4,Low,Low
2151,APJ-2023-139969,2023-11-20,20231120,Brian Peters,Japan,Sapporo,APJ,JAPN,China National Petroleum,1023,Energy,SMB,FinanceHub,GLZF1XRD2X,233.058,3.0,0.3,-39.724125,-0.170447377905929,-132.41375000000002,77.68599999999999,2023,11,High,Low
2152,EMEA-2020-167360,2020-11-24,20201124,Connor Paige,Poland,Warsaw,EMEA,EU-WEST,AT&T,1010,Communications,SMB,Data Smasher,EPJ1ED98DY,111.79,7.0,0.0,43.5981,0.39,0.0,15.97,2020,11,Low,Low
2153,APJ-2021-123505,2021-11-22,20211122,Sophie Murray,South Korea,Seoul,APJ,APAC,Alphabet,1053,Tech,SMB,Support,LMOGVCLEIN,14.94,3.0,0.0,7.0218,0.47000000000000003,0.0,4.9799999999999995,2021,11,Low,Low
2154,EMEA-2022-117282,2022-07-15,20220715,Carol James,United Kingdom,London,EMEA,UKIR,AmerisourceBergen,1007,Healthcare,Strategic,ContactMatcher,I9NBABP5GP,14.16,2.0,0.2,5.133,0.3625,25.665,7.08,2022,7,Low,High
2155,APJ-2022-120460,2022-05-01,20220501,Bella Hodges,Japan,Aichi,APJ,JAPN,Cisco Systems,1019,Tech,Enterprise,SaaS Connector Pack,XYZG2HRSCO,22.608,3.0,0.5,-10.1736,-0.45,-20.3472,7.5360000000000005,2022,5,High,Low
2156,AMER-2022-111115,2022-07-26,20220726,Cameron Randall,United States,New York City,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,Storage,R7IC45YVMY,21.48,6.0,0.0,10.74,0.5,0.0,3.58,2022,7,Low,Low
2157,EMEA-2020-124646,2020-06-22,20200622,Charles Lee,Luxembourg,Luxembourg,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,XXFMEWLWJD,498.93,3.0,0.0,0.0,0.0,0.0,166.31,2020,6,Low,Low
2158,EMEA-2020-124646,2020-06-22,20200622,Charles Lee,Luxembourg,Luxembourg,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,SMB,Marketing Suite - Gold,BSRULX6ME1,161.94,3.0,0.0,9.7164,0.060000000000000005,0.0,53.98,2020,6,Low,Low
2159,EMEA-2023-148166,2023-10-22,20231022,Sean Bower,Germany,Stuttgart,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,D9S7G8IPAO,17.856,4.0,0.2,2.0088,0.11249999999999999,10.043999999999999,4.464,2023,10,Low,High
2160,APJ-2022-159737,2022-09-04,20220904,Colin Morgan,Australia,Sydney,APJ,ANZ,Boeing,1014,Manufacturing,SMB,ContactMatcher,Y9NX7H70A2,8.808,3.0,0.5,-14.9736,-1.7,-29.9472,2.936,2022,9,High,Low
2161,AMER-2022-141019,2022-05-15,20220515,Vanessa Davidson,Mexico,Guadalajara,AMER,LATAM,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,LYJWFDSTHR,79.384,1.0,0.2,29.769,0.375,148.84499999999997,79.384,2022,5,Low,High
2162,AMER-2022-101938,2022-01-07,20220107,Luke Terry,United States,San Diego,AMER,NAMER,Airbus,1030,Manufacturing,Enterprise,ChatBot Plugin,UMNJE0DUDT,34.58,1.0,0.0,10.0282,0.29000000000000004,0.0,34.58,2022,1,Low,Low
2163,AMER-2023-166296,2023-03-14,20230314,Lucas Newman,United States,Fort Worth,AMER,NAMER,Allstate,1003,Finance,Enterprise,Support,HD497ASFIB,314.55,3.0,0.0,70.816875,0.22513710061993322,0.0,104.85000000000001,2023,3,Low,Low
2164,APJ-2022-154018,2022-10-14,20221014,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Data Smasher,O4HPCHJ6V5,191.976,3.0,0.2,23.997,0.125,119.985,63.992,2022,10,Low,High
2165,APJ-2022-154018,2022-10-14,20221014,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Support,MRQM7HGC9G,8.288,2.0,0.2,3.0044,0.3625,15.021999999999998,4.144,2022,10,Low,High
2166,APJ-2022-154018,2022-10-14,20221014,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,S8H1W0I3JT,139.92,5.0,0.5,-39.724125,-0.28390598198970846,-79.44825,27.983999999999998,2022,10,High,Low
2167,APJ-2022-154018,2022-10-14,20221014,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,ChatBot Plugin,DZUF8JSVVT,15.872,1.0,0.2,1.1904,0.075,5.951999999999999,15.872,2022,10,Low,High
2168,APJ-2022-154018,2022-10-14,20221014,Angela Parsons,Japan,Kanagawa,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,ContactMatcher,FFTTO7UCVK,6.286,7.0,0.5,-11.0005,-1.7500000000000002,-22.001,0.8979999999999999,2022,10,High,Low
2169,AMER-2023-117870,2023-01-28,20230128,Grace Butler,Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,ChatBot Plugin,E6BITP0OPD,14.016,3.0,0.2,1.752,0.125,8.76,4.672,2023,1,Low,High
2170,AMER-2023-117870,2023-01-28,20230128,Grace Butler,Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,Data Smasher,870O41E5M9,71.976,3.0,0.2,-8.997,-0.125,-44.985,23.992,2023,1,Low,Low
2171,AMER-2023-117870,2023-01-28,20230128,Grace Butler,Mexico,Puerto Vallarta,AMER,LATAM,Mondelez International,1067,Consumer Products,SMB,Site Analytics,5832Y7CLSP,107.982,3.0,0.4,-26.9955,-0.25,-67.48875,35.994,2023,1,High,Low
2172,APJ-2023-137491,2023-11-20,20231120,Karen Mathis,Japan,Ibaraki,APJ,JAPN,Pemex,1058,Energy,Strategic,FinanceHub,BTFHALG28V,305.312,2.0,0.3,-8.7232,-0.02857142857142857,-29.077333333333335,152.656,2023,11,High,Low
2173,AMER-2020-152296,2020-08-01,20200801,Joe Lee,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,SMB,ContactMatcher,W99OW2Q7UT,19.752,3.0,0.2,6.9132,0.35000000000000003,34.565999999999995,6.584,2020,8,Low,High
2174,APJ-2022-112025,2022-07-31,20220731,Victor Short,Japan,Tokyo,APJ,JAPN,Prudential Financial,1078,Finance,Enterprise,ContactMatcher,ZZYPG83FN9,9.264,3.0,0.5,-13.896,-1.5000000000000002,-27.792,3.0879999999999996,2022,7,High,Low
2175,APJ-2021-132507,2021-07-30,20210730,Warren Reid,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,H3CNF1TBWL,61.792,4.0,0.2,6.1792,0.09999999999999999,30.895999999999997,15.448,2021,7,Low,High
2176,EMEA-2022-125738,2022-10-16,20221016,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Support,OH4JWZNMP6,45.68,2.0,0.0,21.0128,0.45999999999999996,0.0,22.84,2022,10,Low,Low
2177,EMEA-2022-125738,2022-10-16,20221016,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Support,U7BV2OGPJH,60.12,9.0,0.0,28.8576,0.48000000000000004,0.0,6.68,2022,10,Low,Low
2178,EMEA-2022-125738,2022-10-16,20221016,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,ContactMatcher,4VYRHQBX5D,41.72,5.0,0.2,13.0375,0.3125,65.1875,8.344,2022,10,Low,High
2179,EMEA-2022-125738,2022-10-16,20221016,Max Langdon,Turkey,Istanbul,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Support,XAL08S1FOO,71.6,8.0,0.0,32.936,0.46,0.0,8.95,2022,10,Low,Low
2180,EMEA-2022-128818,2022-05-08,20220508,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,ContactMatcher,R2TO5SYGXS,85.232,7.0,0.2,30.8966,0.3625,154.48299999999998,12.176,2022,5,Low,High
2181,EMEA-2022-128818,2022-05-08,20220508,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,FinanceHub,D883L570CZ,44.4,3.0,0.0,22.2,0.5,0.0,14.799999999999999,2022,5,Low,Low
2182,EMEA-2022-128818,2022-05-08,20220508,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,FinanceHub,2IN9WTBVHG,442.764,4.0,0.1,59.0352,0.13333333333333333,590.352,110.691,2022,5,Low,High
2183,EMEA-2022-128818,2022-05-08,20220508,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,Big Ol Database,1ZVAHKM2AY,498.93,5.0,0.0,70.816875,0.14193749624195778,0.0,99.786,2022,5,Low,Low
2184,EMEA-2022-128818,2022-05-08,20220508,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,Data Smasher,06MB696NIQ,199.95,5.0,0.0,21.9945,0.11,0.0,39.989999999999995,2022,5,Low,Low
2185,EMEA-2022-128818,2022-05-08,20220508,Blake Fraser,United Kingdom,London,EMEA,UKIR,UnitedHealth Group,1092,Healthcare,SMB,SaaS Connector Pack,U1V9VPCANC,63.68,8.0,0.0,28.0192,0.44,0.0,7.96,2022,5,Low,Low
2186,AMER-2023-124576,2023-08-02,20230802,Jan Clark,United States,Jackson,AMER,NAMER,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,MSGGHC4FG3,54.896,2.0,0.2,18.5274,0.3375,92.637,27.448,2023,8,Low,High
2187,EMEA-2022-101378,2022-07-15,20220715,Gordon Baker,Portugal,Lisboa,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,Data Smasher,WS1GWG4V5S,29.0,2.0,0.0,7.25,0.25,0.0,14.5,2022,7,Low,Low
2188,APJ-2023-143063,2023-08-11,20230811,Joe Lee,India,Mumbai,APJ,IND,Allianz,1080,Finance,SMB,SaaS Connector Pack - Gold,OXYWODJ2JC,70.08,6.0,0.0,35.04,0.5,0.0,11.68,2023,8,Low,Low
2189,APJ-2023-143063,2023-08-11,20230811,Joe Lee,India,Mumbai,APJ,IND,Allianz,1080,Finance,SMB,SaaS Connector Pack,J4085LMVXQ,121.3,2.0,0.0,25.473,0.21,0.0,60.65,2023,8,Low,Low
2190,APJ-2023-143063,2023-08-11,20230811,Joe Lee,India,Mumbai,APJ,IND,Allianz,1080,Finance,SMB,Site Analytics,M3QA53QITS,498.93,9.0,0.0,70.816875,0.14193749624195778,0.0,55.43666666666667,2023,8,Low,Low
2191,AMER-2022-118913,2022-06-26,20220626,Diane Buckland,United States,New York City,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,OneView,YECZV05BLS,60.81,3.0,0.0,17.0268,0.28,0.0,20.27,2022,6,Low,Low
2192,AMER-2022-128412,2022-12-11,20221211,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,ContactMatcher,2L2OERLS0X,153.552,3.0,0.2,51.8238,0.3375,259.11899999999997,51.184,2022,12,Low,High
2193,AMER-2022-128412,2022-12-11,20221211,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,OneView,0V7SRU3MF3,65.34,3.0,0.0,22.869,0.35,0.0,21.78,2022,12,Low,Low
2194,AMER-2022-128412,2022-12-11,20221211,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,Support,DUBUX97DT5,123.92,4.0,0.0,55.764,0.45,0.0,30.98,2022,12,Low,Low
2195,AMER-2022-128412,2022-12-11,20221211,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,OneView,HFFNL8IBHZ,35.1,3.0,0.0,12.285,0.35,0.0,11.700000000000001,2022,12,Low,Low
2196,AMER-2022-128412,2022-12-11,20221211,Stephen Dyer,Canada,Toronto,AMER,NAMER,AT&T,1010,Communications,SMB,Data Smasher,LGU6UPBVVJ,44.75,5.0,0.0,8.5025,0.19,0.0,8.95,2022,12,Low,Low
2197,EMEA-2022-136483,2022-12-02,20221202,Owen Hill,South Africa,Johannesburg,EMEA,MEA,Walgreens,1095,Retail,SMB,ChatBot Plugin,U5BE1T1NFT,4.704,2.0,0.2,0.4116,0.08750000000000001,2.058,2.352,2022,12,Low,High
2198,EMEA-2020-163013,2020-11-28,20201128,Jasmine Greene,Portugal,Porto,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,ChatBot Plugin,834AKMD76Q,14.67,3.0,0.0,3.9609,0.27,0.0,4.89,2020,11,Low,Low
2199,EMEA-2021-135363,2021-03-28,20210328,Evan Ince,France,Paris,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,Support,JJ16G70ZB4,15.552,3.0,0.2,5.4432,0.35000000000000003,27.215999999999998,5.184,2021,3,Low,High
2200,EMEA-2021-135363,2021-03-28,20210328,Evan Ince,France,Paris,EMEA,EU-WEST,Banco Santander,1101,Finance,SMB,Support,Z8FUR9XZXM,5.232,1.0,0.2,1.7004,0.32499999999999996,8.501999999999999,5.232,2021,3,Low,High
2201,EMEA-2020-165659,2020-06-01,20200601,Ava Ellison,United Arab Emirates,Abu Dhabi,EMEA,MEA,Oracle,1072,Tech,SMB,SaaS Connector Pack,XSPXNOBIS7,22.2,6.0,0.0,9.102,0.41000000000000003,0.0,3.6999999999999997,2020,6,Low,Low
2202,EMEA-2020-165659,2020-06-01,20200601,Ava Ellison,United Arab Emirates,Abu Dhabi,EMEA,MEA,Oracle,1072,Tech,SMB,Site Analytics,WZKJYEZ0A3,498.93,7.0,0.0,70.816875,0.14193749624195778,0.0,71.27571428571429,2020,6,Low,Low
2203,AMER-2021-138002,2021-09-06,20210906,Ruth Kerr,Canada,Toronto,AMER,NAMER,Citigroup,1020,Finance,Enterprise,ContactMatcher,O18BETJCCH,6.096,2.0,0.2,2.1336,0.35,10.668,3.048,2021,9,Low,High
2204,AMER-2021-138002,2021-09-06,20210906,Ruth Kerr,Canada,Toronto,AMER,NAMER,Citigroup,1020,Finance,Enterprise,SaaS Connector Pack,R04461JMVD,191.82,3.0,0.0,70.816875,0.3691840006255865,0.0,63.94,2021,9,Low,Low
2205,EMEA-2021-128860,2021-06-29,20210629,Natalie Sanderson,France,Nice,EMEA,EU-WEST,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,8BDLM7M639,20.104,1.0,0.2,1.7591,0.08750000000000001,8.7955,20.104,2021,6,Low,High
